source,source_siren,id,date_seance,date_publication,url,seance_type
CTM,200055507,,2022-06-08,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-495-1octroi-de-bourse-a-la-formation-culturelle-et-artistique.PDF,
CTM,200055507,,2022-05-09,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-452-2-mise-a-disposition-de-l-association-ADC-atmospherique-des-sites-de-la-CTM-organisation-du-festival-en-pays-reve.PDF,
CTM,200055507,,2022-09-27,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/delib-22-362-1-MOTION-AFFECTATION-EN-MARTINIQUE-DES-NEOTITULAIRES.PDF,
CTM,200055507,,2022-09-26,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/delib-22-336-1-projet-de-decret-octroi-de-mer-duty-free-touristique.PDF,
CTM,200055507,,2022-05-25,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/delib-22-128-1-prolongation-programme-d-actions-du-parc-naturel-regional-de-Martinique.PDF,
CTM,200055507,,2022-04-12,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/delib-22-101-1-RD-n°5---confortement-talus---Riviere-Pilote.PDF,
CTM,200055507,,2022-10-06,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/Arrete-2022-PAM-117-CAUE-Completude.PDF,
CTM,200055507,,2022-10-06,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/Arrete-2022-PAM-116-CA-du-Centre-Technique-de-la-Canne-et-du-Sucre-CTCS-Compl.PDF,
CTM,200055507,,2022-10-06,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/Arrete-2022-PAM-115-CDNPS-completude.PDF,
CTM,200055507,,2022-10-06,2022-10-06,https://www.collectivitedemartinique.mq/docs/actes2022/assemblee/Arrete-2022-PAM-114-REPORT-DATE-DU-CONGRES-2EME-REUNION.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-671-nomination-du-regisseur-du-mandataire-suppleant-et-des-mandataires-de-la-regie-de-recette-et-d’avances.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-670-delegation-de-signature-a-M.-LABONNE-Louis.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-669-reglementation-de-la-circulation-sur-la-RN-6-au-PR-20+800-au-PR-21+400-Vauclin.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-668-travaux-sur-la-RN-6-au-PR-21+100-ville-du-Vauclin-pour-Orange-DTAG.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-667-mise-en-position-de-mission-de-Mme-TELLE.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-666-reglementation-de-la-circulation-sur-la-RN-2-et-RD-10-Carbet---Saint-Pierre.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-665-reglementation-de-la-circulation-pour-la-2eme-etape--du-tour-de-yoles-de-la-Martinique-2022.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-664-reglementation-de-la-circulation-sur-la-RD-6-du-PR-12+250-au-PR-13+490-ville-du-Francois.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-663-reglementation-de-la-circulation-ville-du-Diamant.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-662-reglementation-de-la-circulation-pendant-le-tour-de-Martinique-des-yoles-rondes.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-661-reglementation-de-la-circulation-sur-la-RN-5-du-PR-24+220-au-PR-29+600.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-660-reglementation-de-la-circulation-sur-la-RN6-et-la-RD-5de-la-circulation-la-ville-du-Vauclin.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-659-travaux-sur-la-RD-7-au-PR-6+000-ville-desTrois-Ilets-pour-Orange-DTAG.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-658-reglementation-de-la-circulation-sur-la-RD-5-du-PR-11+400-au-PR-12+000-ville-du-Saint-Esprit.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-657-travaux-sur-la-RD-5-au-PR-11+700-sur-la-ville-du-Saint-Esprit-pour-EDF-Martinique.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-656-travaux-sur-la-RD-7-du-PR-16+500-au-PR-16+800-ville-des-Anses-d’Arlet-pour-EDF-Martinique.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-655-reglementation-de-la-circulation-sur-la-RD-13a-du-PR-2+180-au-PR-2+780-Saint-Joseph.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-654-travaux-sur-la-RD-13a-au-PR-2+480-ville-de-Saint-Joseph-pour-Orange-Martinique.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-653-reglementation-de-la-circulation-sur-la-RD-5-du-PR-15+100-au-PR-15+700-ville-du-Vauclin.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-652-travaux-d’elagage-d’arbres-sur-la-RD5-ville-du-Vauclin-pour-la-societe-Stephane-Concept-Sarl.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-651-modification-de-l’arrete-conjoint-DGRSPCE-439-du-13-juillet-2019-EHPAD---O.M.A.S.S.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-650-reglementation-de-la-circulation-sur-la-RN6-du-PR8+100-au-PR8+700-ville-du-Francois.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-649-travaux-sur-la-RN6-au-PR8+400-sur-la-ville-du-Francois-pour-ORANGE.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-648-reglementation-de-la-circulation-sur-la-RN6-du-PR6+821-au-PR10+569-ville-du-Francois.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-647-octroi-d’aides-pour-etudes-superieures.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-646-reglementation-de-la-circulation-sur-la-RD16-du-PR8+700-au-PR9+300-ville-du-Francois.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-645-travaux-sur-la-RD16-au-PR9+00-sur-la-ville-du-Francois-pour-la-SME.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-644-reglementation-de-la-circulation-sur-la-RN6-du-PR20+800-au-PR-21+900-au-PR21+600-ville-du-Vauclin.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-643-travaux-sur-la-RN6-du-PR21+100-au-PR21+600-sur-la-ville-du-Vauclin-pour-le-SMEM.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-642-renouvellement-de-l’agrement-de-L’URASS-IFMES---CAFERUIS.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-641-renouvellement-de-l’agrement-de-TRAJETS-DOM---DEAES.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-640-reglementation-de-la-circulation-sur-la-RD18-du-PR13+380-au-PR13+980-sur--la-ville-du-Vauclin.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-638-travaux-sur-la-RD3-sur-la-vile-du-Lamentin-pour-EDF.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-637-capacite-d’accueil-de-formation-dans-les-instituts-ou-ecoles-du-paramedical.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-636-reglementation-de-la-circulation-sur-la-RD47-du-PR8+500-au-PR9+100-sur-la-ville-de-Saint-Joseph.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-635-travaux-sur-la-RD47-au-PR8+800-sur-la-ville-de-Saint-Joseph-pour-EDF.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-634-mise-en-position-de-mission-de-Mme-Yannick-ETIENNE-NOTTE.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-633-modification-de-la-denomination-du-projet-SE-TA-NOU.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-632--reglementation-de-la-circulation-sur-la-RN-1-pour-le-compte-de-la-societe-BACHY.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-631--reglementation-de-la-circulation-sur-la-RN-1-et-2-pour-le-compte-de-la-societe-BACHY.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-630-reglementation-de-la-circulation-sur-la-RN-1-pour-le-compte-du-SMTVD.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-629-travaux-sur-les-RD-1-et-1a-la-ville-du-Robert-pour-ORANGE.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-628-reglementation-de-la-circulation-sur-laRD-36-du-PR-3+285-sur-la-ville-de-Sainte-Luce.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-627-travaux-sur-la-RD-36-au-PR-3+585-sur-la-ville-de-Sainte-Luce-pour-la-SME.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-626-reglementation-de-la-circulation-lors-de-lacourse-de-côte-du-Marigot-Motos-et-Quads-2022.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-625-travaux-sur-la-RD-03-au-PR-5+300-sur-la-ville-du-Lamentin--pour-EDF-Martinique.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-624-reglementation-sur-la-RD-7-du-PR-32+400-au-PR-33+000-sur-la-ville-de-Sainte-Luce.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-623-travaux-sur-la-RD-7-au-PR-32+700-sur-la-ville-de-Sainte-Luce-pour-la-SME.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-622-reglementation-de-la-circulation-lors-du-41eme-tour-cycliste-international-de-Martinique-2022.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-621-reglementation-de-la-circulation-lors-du-41eme-tour-cycliste-international-de-Martinique-2022.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-620-reglementation-de-la-circulation-pour-le-«rallye-national-madinina-2022.pdf,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-619-agrement-du-LGT-Joseph-Gaillard.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-618-subvention-DIJTAL-TPR-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-49.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-617-rejet-d’une-subvention-DIJITAL-TPE-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-56.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-616-rejet-d’une-subvention-DIJITAL-TPE-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-52.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-615-rejet-d’une-subvention-DIJITAL-TPE-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-51.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-614-octroi-de-bourses-sociales.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-613-subvention-DIJITAL-TPE-–-DISPOSITIF-BALAN-DIJITAL-a-diverses-entreprises-Lot-35-modifie.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-612-subvention-DIJITAL-TPE-–-DISPOSITIF-BALAN-DIJITAL-a-diverses-entreprises-Lot-17-corrige.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-611-subvention-DIJITAL-TPE-–-DISPOSITIF-BALAN-DIJITAL-a-diverses-entreprises-Lot-15-modifie.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-610-subvention-DIJTAL-TPR-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-55.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-609-subvention-DIJTAL-TPR-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-54.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-608-subvention-DIJTAL-TPR-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-53.PDF,
CTM,200055507,,2022-07-01,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-PCE-607-subvention-DIJTAL-TPR-–-Dispositif-Balan-Dijital-a-diverses-entreprises-–-Lot-50.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-639-1-octroi-d’une-subvention-au-Campus-carïbeen-des-arts-exercice-2022.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-638-1-prise-en-charge-des-frais-de-transport-et-d’hebergement-de-Madame-Alice-MOHEN.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-637-3-rejet-de-bourses-a-la-formation-culturelle-et-artistique-au-titre-de-l’annee-2021-2022.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-637-2-renouvellement-d’une-bourse-a-la-formation-culturelle-et-artistique-2021-2022.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-637-1-ctroi-de-bourses-a-la-formation-culturelle-et-artistique-2021-2022.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-636-1-subvention-a-l’association-a-«-Solidarite-DOM-TOM-Herault.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-635-1-avis-favorable-a-l’organisation-du-Festival-des-soupes-de-Martinique-du-Centre-Culturel-Tiers-Lieu.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-634-1-subvention-a-Mme-Josette-Spartacus.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-633-1-signature-d’un-avenant-a-la-convention-signee-avec-SAS-SPECIAL-TOUCH-STUDIOS.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-632-1-rejet-d’une-demande-de-reaffectation-de-subvention.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-9-cofinancement-du-developpement-du-documentaire-intitule-In-flux-par-la-SAS-Creativ-sün-films.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-8-cofinancement-du-court-metrage-intitule-zwazo-paradi-par-la-SARL-la-societe-du-sensible.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-7-cofinancement-du-developpement-du-court-metrage-intitule-Manzoo-par-la-SARL-Chronopod.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-6--demande-d’aide-financiere-developpement-du-court-metrage-l’île---SAS-l’heure-d’ete.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-5-demande-financiere-a-Camille-MOUYEKE-–-ecriture-du-long-metrage-aux-portes-de-Saint-Pierre.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-4-cofinancement-de-l’ecriture-du-long-metrage-with-love-like-lava-par-M.-Christian-RODIN-dit-Khris-BURTON.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-3-demande-d-aide-financiere-a-Mme-Marine-Sage-–-les-veuves-creoles-et-nous.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-28-rejet-d’une-demande-d-aide-financiere-a-Mme-Florence-COMBALUZIER.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-27-rejet-d’une-demande-d-aide-financiere-a-Mme-Ariane-LILA.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-26-cofinancement-de-l’ecriture-du-court-metrage-par-M.-Frederic-JUVIGNY.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-25-cofinancement-de-la-captation-du-spectacle-par-l’EI-MYO-CREATIONS-PAWEL-RYS.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-24-cofinancement-de-la-production-du-long-metrage-par-la-SARL-ALCHIMIST-PWOD.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-23-cofinancement-de-la-production-du-long-metrage-par-la-SAS-SPECIAL-TOUCH-STUDIOS.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-22-cofinancement-de-la-production-du-long-metrage-par-la-SAS-TAG-FILM.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-21-rejet-d’une-demande-d’aide-financiere---Studio-Pat.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-20-cofinancement-de-la-production-du-documentaire-par-la-SAS-MORGAN.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-2-cofinancement-de-l’ecriture-du-documentaire-intitule-l’anmou-par-Madame-Nadia-CHARLERY.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-19-rejet-d’une-demande-d’aide-financiere-SARL-ZYCOPOLIS-PRODUCTIONS.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-18-rejet-d’une-demande-d’aide-financiere-SARL-BCA-COMMUNICATION.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-17-cofinancement-la-production-du-documentaire-par-la-SARL-SANOSI-PRODUCTIONS.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-16-production-du-court-metrage-intitule-TOUCHER-L’ECUME-par-la-SAS-TAMTAM-STORIES.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-15-rejet-d’une-demande-d’aide-financiere-CAMERA-ONE-TELEVISION.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-14-cofinancement-developpement-d-un-documentaire-par-la-SAS-UNE-PROD-A-SOI.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-13-cofinancement-du-developpement-du-documentaire-intitule-Trap-Trap-par-la-SAS-Darers-film.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-12-cofinancement-du-developpement-du-documentaire-Entre-terres-par-la-SARL-Sister-productions.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-11-rejet-de-la-demande-d’aide-financiere-SARL-YN-productions.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-10-rejet-d’une-demande-d’aide-financiere-SAS-reportages-decouvertes-production.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-631-1-aide-financiere-Fabien-REYMOND-–-la-Marina.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-630-1-FEAMP-a-M.-Olivier-JEAN-LOUIS-au-titre-du-plan-de-compensation-de-surcoût-pour-la-production-du-1er-semestre-2021.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-629-1-FEAMP-a-M.-Alfred-EUGENIE-plan-de-compensation-de-surcoût-pour-la-production-du-2eme-semestre-2017.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-628-1-SARL-HABITATION-GONDEAU-–-AAP-n9-Gestion-de-l-enherbement--Gestion-mecanique-de-l-enherbement.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-627-1-SARL-HABITATION-TRIANON-–-AAP-n8-canne-banane--Plantation-de-vitroplants-banane.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-626-1-EARL-BELFORT---AAP-n8-canne-banane-Plantation-de-canne-a-sucre-BIO.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-625-1-M.-Alain-SYLVESTRE–-AAP-n9-Gestion-de-l-enherbement--Acquisition-de-materiel-de-gestion-de-l-enherbement-des-parcelles.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-624-1-M.-Georges-ARRONDEL–-Mecanisation-d-une-exploitation-agricole-consacree-au-maraîchage.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-623-1-EARL-CYTHERE---AAP-n8-Canne-Banane--Plantation-de-vitroplants-bananes-2021.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-622-1-M.-Claude-Franck-MOQUET-TORCY-–-Conversion-en-agriculture-biologique.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-621-1-Equipement-pour-l-entretien-de-haies-et-gestion-de-l’enherbement.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-620-1-Revaloriser-l-apprentissage-par-l’accompagnement.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-589-1-levee-de-la-decheance-quadriennale-a-la-ville-de-Schœlcher.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-588-1-levee-de-la-decheance-quadriennale-a-la-ville-du-Saint-Esprit.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-587-1-subvention-a-M.-Alix-RUGGERI.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-586-1-subvention-a-M.-Brice-Antoine-MARIGNAN.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-585-1-subvention-a-M.-Benjamin-RAPHA.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-584-1-subvention-a-M.-Ludovic-Guillaume-VIELET.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-583-1-aide-financiere-exceptionnelle-a-M.-Pascal-David-SIFFLET.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-582-1-aide-financiere-exceptionnelle-a-M.-Stephane-Claude-SIFFLET.PDF,
CTM,200055507,,2022-07-06,2022-10-04,https://www.collectivitedemartinique.mq/docs/actes2022/executif/22-581-1-subvention-a-des-sportifs-de-haut-niveau--2021-2022.PDF,
